YearOfObservation,Insured_Period,Residential,Building_Painted,Building_Fenced,Garden,Settlement,Building Dimension,NumberOfWindows,Claim,Building_Age,Geo_Code_13201,Geo_Code_13204,Geo_Code_13205,Geo_Code_13206,Geo_Code_13207,Geo_Code_21231,Geo_Code_31555,Geo_Code_33063,Geo_Code_34172,Geo_Code_38185,Geo_Code_42218,Geo_Code_54395,Geo_Code_6083,Geo_Code_6088,Geo_Code_63113,Geo_Code_75116,Geo_Code_83137,Geo_Code_92004,Geo_Code_OTHER,Building_Type_2,Building_Type_3,Building_Type_4,Log_Building_Dimension,Protection_Score
2012,1.0,1,1,0,0,0,3250.0,8.0,0,112.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,8.086717920303906,1
2013,1.0,1,0,1,1,1,1340.0,4.0,0,53.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,7.201170883281678,2
2012,0.0,1,1,1,1,1,300.0,4.0,0,42.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,5.707110264748875,3
2015,0.0,1,1,1,1,1,300.0,4.0,1,45.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,5.707110264748875,3
2012,1.0,1,1,1,1,1,2500.0,4.0,1,52.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,7.824445930877619,3
2013,1.0,1,0,1,1,1,2015.0,4.0,0,53.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,7.60887062919126,2
2016,1.0,1,0,1,1,1,2015.0,4.0,1,56.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,7.60887062919126,2
2013,1.0,1,1,1,1,1,175.0,4.0,0,43.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,5.170483995038151,3
2012,1.0,1,0,1,1,1,570.0,4.0,0,52.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,6.3473892096560105,2
2013,0.961643836,1,0,1,1,1,3950.0,4.0,0,53.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,8.281723990411392,2
2012,1.0,1,0,1,1,1,935.0,4.0,0,52.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,6.841615476477592,2
2015,1.0,1,0,1,1,1,800.0,4.0,1,55.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.68586094706836,2
2013,0.832876712,1,0,1,1,1,2550.0,4.0,0,53.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.844240718141811,2
2013,1.0,1,0,1,1,1,1800.0,4.0,0,53.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.496097345175956,2
2014,1.0,1,0,1,1,1,1800.0,4.0,0,54.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.496097345175956,2
2012,1.0,1,0,1,1,1,1113.0,4.0,0,42.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.01571242048723,2
2015,1.0,1,0,1,1,1,1113.0,4.0,0,45.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.01571242048723,2
2012,1.0,1,0,1,1,1,1240.0,4.0,0,52.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.123672785204607,2
2014,1.0,1,0,1,1,1,1300.0,4.0,1,54.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.170888478512505,2
2016,0.99726776,1,0,1,1,1,1300.0,4.0,0,56.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.170888478512505,2
2015,0.495890411,0,0,1,1,1,460.0,4.0,0,55.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.133398042996649,2
2015,1.0,1,0,1,1,1,1620.0,4.0,1,55.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.390798521735676,2
2012,1.0,1,0,1,1,1,1120.0,4.0,0,52.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.02197642307216,2
2014,1.0,1,1,0,0,0,2504.0,7.0,0,94.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.826044013518965,1
2013,1.0,1,1,0,0,0,480.0,6.0,0,113.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.175867270105761,1
2012,1.0,0,1,0,0,0,160.0,4.0,0,62.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,5.081404364984463,1
2013,1.0,0,1,0,0,0,160.0,4.0,1,63.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,5.081404364984463,1
2014,1.0,0,1,0,0,0,160.0,4.0,0,64.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,5.081404364984463,1
2013,1.0,1,1,0,0,0,2520.0,7.0,0,63.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.83241092718792,1
2015,1.0,1,1,0,0,0,2520.0,7.0,1,65.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.83241092718792,1
2014,1.0,1,1,0,0,0,820.0,6.0,1,74.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.710523109452428,1
2015,1.0,1,1,0,0,0,820.0,6.0,1,75.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.710523109452428,1
2016,0.950819672,1,1,0,0,0,903.0,5.0,1,116.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.806829360392176,1
2013,0.457534247,1,1,0,0,0,1240.0,7.0,0,113.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.123672785204607,1
2015,1.0,1,1,0,0,0,7246.0,8.0,0,35.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,8.888342869109282,1
2013,1.0,1,1,0,0,0,11626.0,7.0,1,106.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,9.361085258668608,1
2012,1.0,1,1,0,0,0,1127.0,6.0,1,82.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.028201432058005,1
2012,1.0,1,1,0,0,0,1029.0,6.0,0,82.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.937314081223682,1
2012,1.0,1,1,0,0,0,765.0,4.0,0,82.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.641182169740591,1
2012,1.0,1,1,0,0,0,1096.0,6.0,0,82.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.00033446027523,1
2014,1.0,1,1,0,0,0,1736.0,7.0,1,64.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.459914766241105,1
2012,0.915300546,1,1,0,0,0,3000.0,9.0,1,99.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,8.006700845440367,1
2014,0.084931507,1,1,0,0,0,3000.0,9.0,0,101.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,8.006700845440367,1
2013,1.0,1,1,0,0,0,1300.0,7.0,1,103.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.170888478512505,1
2013,1.0,1,1,0,0,0,2670.0,7.0,0,63.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.890208213109961,1
2013,1.0,1,1,0,0,0,2327.0,6.0,0,120.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.752764808851328,1
2015,0.290410959,1,1,1,1,1,2651.0,4.0,1,45.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.883069351305753,3
2012,1.0,1,0,1,1,1,2240.0,4.0,0,42.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.714677473800927,2
2014,1.0,1,1,1,1,1,404.0,4.0,0,44.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.003887067106539,3
2015,1.0,1,1,1,1,1,404.0,4.0,0,45.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.003887067106539,3
2012,1.0,1,1,1,1,1,793.0,4.0,0,42.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.677083461247136,3
2013,1.0,1,1,1,1,1,793.0,4.0,0,43.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.677083461247136,3
2013,1.0,1,1,0,0,0,950.0,4.0,0,63.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.85751406254539,1
2012,1.0,1,1,1,1,1,350.0,4.0,0,42.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,5.860786223465865,3
2013,0.652054795,1,1,1,1,1,2754.0,4.0,1,53.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.9211727215870145,3
2015,1.0,1,0,1,1,1,418.0,4.0,0,55.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.037870919922137,2
2013,1.0,1,0,1,1,1,1780.0,4.0,1,53.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.484930283289661,2
2015,0.41369863,1,0,1,1,1,1780.0,4.0,0,55.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.484930283289661,2
2014,1.0,1,0,1,1,1,600.0,4.0,0,54.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.398594934535208,2
2016,0.99726776,1,0,1,1,1,600.0,4.0,0,56.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.398594934535208,2
2012,1.0,1,0,1,1,1,2015.0,4.0,1,52.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.60887062919126,2
2013,0.246575342,1,0,1,1,1,2015.0,4.0,0,53.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.60887062919126,2
2014,1.0,1,0,1,1,1,550.0,4.0,0,54.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.311734809152915,2
2015,1.0,1,0,1,1,1,550.0,4.0,1,55.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.311734809152915,2
2012,1.0,1,0,1,1,1,500.0,4.0,0,52.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.2166061010848646,2
2013,0.136986301,1,1,0,0,0,1700.0,7.0,1,54.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.438971592395862,1
2015,1.0,1,1,0,0,0,900.0,4.0,0,95.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.803505257608338,1
2016,1.0,1,1,0,0,0,2000.0,7.0,0,116.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.601402334583733,1
2012,1.0,1,1,0,0,0,500.0,4.0,0,82.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.2166061010848646,1
2015,1.0,1,1,0,0,0,500.0,4.0,0,85.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.2166061010848646,1
2014,1.0,1,1,0,0,0,380.0,4.0,1,64.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,5.942799375126701,1
2013,1.0,1,1,0,0,0,750.0,7.0,0,63.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.621405651764134,1
2012,1.0,1,1,0,0,0,1755.0,5.0,0,132.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.470793774195062,1
2014,1.0,1,1,0,0,0,1368.0,7.0,1,114.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.221835825288449,1
2013,1.0,0,1,0,0,0,3448.0,4.0,1,53.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,8.145839612936841,1
2014,0.0,1,1,0,0,0,4235.0,9.0,0,44.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,8.351374706721296,1
2013,1.0,1,1,0,0,0,1200.0,6.0,0,183.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.0909098220799835,1
2014,1.0,1,1,0,0,0,1200.0,6.0,0,184.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.0909098220799835,1
2016,0.99726776,1,1,0,0,0,1200.0,6.0,0,186.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.0909098220799835,1
2014,1.0,1,1,0,0,0,2200.0,7.0,1,110.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.696667081526462,1
2015,0.334246575,0,1,0,0,0,2720.0,8.0,0,41.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.908754738783246,1
2015,1.0,1,1,1,1,1,403.0,4.0,0,35.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.0014148779611505,3
2013,1.0,1,1,0,0,0,975.0,7.0,1,113.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.883462586413092,1
2015,1.0,1,1,0,0,0,975.0,7.0,0,115.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.883462586413092,1
2012,1.0,1,0,1,1,1,1710.0,4.0,1,42.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.444833273892193,2
2014,1.0,1,0,1,1,1,1710.0,4.0,1,44.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.444833273892193,2
2015,1.0,1,0,1,1,1,1710.0,4.0,1,45.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.444833273892193,2
2012,1.0,1,0,1,1,1,1840.0,4.0,1,42.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.518064181233078,2
2013,1.0,1,0,1,1,1,1170.0,4.0,0,43.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.065613363597717,2
2014,1.0,1,1,0,0,0,1650.0,8.0,1,114.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.409136443920128,1
2013,1.0,1,1,0,0,0,1802.0,9.0,0,113.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.497207223203318,1
2014,1.0,1,0,1,1,1,600.0,4.0,0,44.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.398594934535208,2
2015,1.0,1,1,0,0,0,981.0,5.0,1,115.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.889591308354466,1
2016,0.99726776,1,1,1,1,1,316.0,4.0,0,46.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,5.75890177387728,3
2013,1.0,1,1,0,0,0,2200.0,7.0,1,83.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.696667081526462,1
2014,1.0,1,1,0,0,0,2200.0,7.0,1,84.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.696667081526462,1
2012,1.0,1,0,1,1,1,750.0,4.0,0,42.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.621405651764134,2
2014,1.0,1,0,1,1,1,1390.0,4.0,1,54.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.237778191923443,2
2012,1.0,1,0,1,1,1,2740.0,4.0,1,52.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.916078096302786,2
2014,1.0,1,0,1,1,1,450.0,4.0,1,54.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.111467339502679,2
2013,1.0,1,0,1,1,1,615.0,4.0,0,53.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.423246963533519,2
2016,0.99726776,1,0,1,1,1,615.0,4.0,0,56.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.423246963533519,2
2013,1.0,1,1,0,0,0,978.0,5.0,0,93.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.88653164253051,1
2016,0.99726776,1,1,0,0,0,978.0,5.0,1,96.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.88653164253051,1
2014,1.0,1,1,0,0,0,380.0,4.0,0,114.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,5.942799375126701,1
2012,1.0,1,1,0,0,0,590.0,6.0,0,82.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.3818160174060985,1
2012,0.836065574,1,1,0,0,0,2300.0,5.0,0,58.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.741099090035366,1
2012,0.303278689,1,1,0,0,0,3350.0,8.0,1,42.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,8.11701408773731,1
2014,0.695890411,1,1,0,0,0,3350.0,8.0,0,44.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,8.11701408773731,1
2014,1.0,1,1,0,0,0,4656.0,4.0,0,41.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,8.446126742982377,1
2016,0.114754098,0,1,0,0,0,840.0,7.0,0,121.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.734591659972948,1
2016,0.99726776,1,1,0,0,0,800.0,6.0,1,96.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.68586094706836,1
2012,1.0,1,1,1,1,1,260.0,4.0,0,42.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,5.564520407322694,3
2012,0.158469945,1,1,1,1,1,1000.0,4.0,0,42.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.90875477931522,3
2013,1.0,1,1,1,1,1,410.0,4.0,0,43.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.018593214496234,3
2015,0.665753425,1,1,1,1,1,410.0,4.0,0,45.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.018593214496234,3
2015,0.0,0,1,0,0,0,495.0,5.0,0,95.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.206575926724928,1
2016,0.795081967,0,1,0,0,0,495.0,5.0,0,96.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.206575926724928,1
2014,1.0,1,0,1,1,1,630.0,4.0,0,34.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.447305862541213,2
2016,0.99726776,1,0,1,1,1,850.0,4.0,0,56.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.7464121285733745,2
2016,1.0,1,0,1,1,1,540.0,4.0,0,56.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.293419278846481,2
2012,1.0,1,1,0,0,0,7160.0,6.0,1,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,8.87640491500694,1
2014,1.0,1,1,0,0,0,891.0,2.0,0,64.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.79346613258001,1
2015,0.246575342,1,1,0,0,0,891.0,2.0,0,65.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.79346613258001,1
2013,1.0,1,1,0,0,0,1410.0,6.0,1,33.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.252053951852814,1
2012,1.0,1,1,0,0,0,1970.0,5.0,0,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.58629630715272,1
2013,1.0,1,1,0,0,0,1970.0,5.0,1,11.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.58629630715272,1
2014,1.0,1,1,0,0,0,1970.0,5.0,0,12.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.58629630715272,1
2012,1.0,1,1,1,1,1,728.0,4.0,1,42.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.591673732008658,3
2016,1.0,0,1,1,1,1,326.0,4.0,1,56.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,5.7899601708972535,3
2012,1.0,1,1,1,1,1,22.0,4.0,0,42.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,3.1354942159291497,3
2013,1.0,0,0,1,1,1,350.0,4.0,0,53.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,5.860786223465865,2
2016,1.0,0,0,1,1,1,500.0,4.0,0,56.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.2166061010848646,2
2014,1.0,1,1,0,0,0,150.0,2.0,0,114.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,5.017279836814924,1
2014,1.0,1,1,0,0,0,800.0,3.0,1,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.68586094706836,1
2014,1.0,1,1,0,0,0,800.0,1.0,0,84.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.68586094706836,1
2013,1.0,1,1,1,1,1,4500.0,4.0,1,53.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,8.412054873292933,3
2014,1.0,1,1,1,1,1,4500.0,4.0,1,54.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,8.412054873292933,3
2013,1.0,0,0,1,1,1,1300.0,4.0,0,53.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.170888478512505,2
2012,1.0,0,0,1,1,1,3200.0,4.0,1,24.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,8.071218539969863,2
2016,0.99726776,0,1,0,0,0,715.0,4.0,0,58.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.573680166960646,1
2012,1.0,0,1,1,1,1,150.0,4.0,1,52.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,5.017279836814924,3
2012,1.0,0,1,1,1,1,550.0,4.0,0,52.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.311734809152915,3
2016,0.99726776,0,1,1,1,1,550.0,4.0,0,56.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.311734809152915,3
2012,1.0,0,1,1,1,1,120.0,4.0,0,42.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4.795790545596741,3
2016,1.0,0,1,0,0,0,605.0,4.0,0,66.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.406879986069314,1
2013,1.0,0,1,1,1,1,950.0,4.0,1,43.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.85751406254539,3
2012,1.0,0,1,0,0,0,320.0,3.0,0,72.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,5.771441123130016,1
2012,1.0,1,1,0,0,0,1300.0,4.0,0,8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7.170888478512505,1
2013,1.0,1,1,0,0,0,6780.0,4.0,1,42.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,8.821879862683842,1
2015,1.0,1,1,0,0,0,6780.0,4.0,1,44.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,8.821879862683842,1
2014,1.0,0,1,0,0,0,2400.0,6.0,0,55.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7.783640596221253,1
2016,0.967213115,0,1,0,0,0,2400.0,6.0,0,57.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7.783640596221253,1
2012,1.0,0,1,0,0,0,630.0,3.0,0,42.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.447305862541213,1
2014,0.747945205,0,1,0,0,0,150.0,3.0,0,74.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,5.017279836814924,1
2016,0.99726776,0,1,0,0,0,150.0,3.0,0,76.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,5.017279836814924,1
2013,1.0,0,1,0,0,0,3300.0,6.0,0,55.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,8.101980731853192,1
2015,1.0,0,1,0,0,0,1580.0,4.0,0,45.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7.365812837209472,1
2016,0.967213115,0,1,0,0,0,1580.0,4.0,1,46.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7.365812837209472,1
